delivery_id,delivery_status,order_id,delivery_time,rider_id
11849,Delivered,11849,22:24:25,28
11850,Delayed,11850,05:06:05,6
11851,Returned,11851,04:56:57,17
11852,Delivered,11852,22:18:31,9
11853,Delayed,11853,16:13:07,39
11854,Returned,11854,23:18:50,38
11855,Returned,11855,17:59:46,18
11856,Delivered,11856,19:05:13,45
11857,Delayed,11857,03:51:22,2
11858,Delivered,11858,20:28:35,26
11859,Delivered,11859,16:26:11,36
11860,Returned,11860,10:42:51,15
11861,Delayed,11861,20:54:30,9
11862,Delayed,11862,21:31:09,8
11863,Delayed,11863,05:41:30,40
11864,Delivered,11864,08:16:16,7
11865,Delayed,11865,04:51:20,32
11866,Delayed,11866,21:07:47,50
11867,Returned,11867,08:45:22,31
11868,Returned,11868,18:43:40,31
11869,Returned,11869,15:18:51,43
11870,Delivered,11870,19:05:27,23
11871,Delivered,11871,07:08:05,3
11872,Delivered,11872,20:10:19,14
11873,Delayed,11873,16:31:47,6
11874,Delivered,11874,15:56:12,27
11875,Returned,11875,12:59:07,21
11876,Returned,11876,04:36:37,50
11877,Delayed,11877,08:36:29,28
11878,Delayed,11878,23:04:43,42
11879,Delayed,11879,04:39:01,39
11880,Delayed,11880,05:39:57,39
11881,Returned,11881,14:07:49,41
11882,Returned,11882,10:12:20,10
11883,Returned,11883,19:52:53,18
11884,Returned,11884,00:44:55,50
11885,Returned,11885,17:33:42,9
11886,Returned,11886,11:00:59,12
11887,Returned,11887,18:03:09,1
11888,Returned,11888,06:40:33,14
11889,Returned,11889,22:39:06,11
11890,Returned,11890,12:01:49,23
11891,Delivered,11891,14:36:43,12
11892,Delivered,11892,01:19:29,23
11893,Returned,11893,04:51:55,32
11894,Returned,11894,00:10:47,19
11895,Delayed,11895,10:18:46,36
11896,Delivered,11896,14:02:39,13
11897,Delayed,11897,02:33:52,2
11898,Delayed,11898,09:05:04,15
11899,Delayed,11899,19:11:28,11
11900,Delayed,11900,21:17:32,1
11901,Delayed,11901,04:12:40,19
11902,Delayed,11902,12:46:45,7
11903,Returned,11903,22:21:52,28
11904,Returned,11904,18:19:14,24
11905,Delivered,11905,07:56:50,20
11906,Delayed,11906,16:53:47,19
11907,Delivered,11907,06:01:27,5
11908,Delivered,11908,13:25:01,50
11909,Returned,11909,11:40:22,8
11910,Delayed,11910,18:37:53,43
11911,Delayed,11911,13:24:22,26
11912,Delayed,11912,06:42:18,17
11913,Returned,11913,22:04:57,11
11914,Delivered,11914,13:31:50,29
11915,Delivered,11915,14:06:41,16
11916,Delayed,11916,07:25:43,15
11917,Delayed,11917,10:13:59,23
11918,Delivered,11918,17:14:47,8
11919,Delayed,11919,10:36:49,49
11920,Delivered,11920,14:58:52,12
11921,Delayed,11921,03:15:37,22
11922,Returned,11922,20:55:20,22
11923,Delayed,11923,03:52:35,49
11924,Delivered,11924,07:34:00,16
11925,Returned,11925,03:37:51,7
11926,Delivered,11926,04:23:27,22
11927,Delivered,11927,14:15:07,39
11928,Delayed,11928,07:58:31,8
11929,Delayed,11929,09:06:38,1
11930,Delayed,11930,12:49:27,34
11931,Returned,11931,09:59:45,23
11932,Delayed,11932,20:00:54,5
11933,Returned,11933,21:13:04,23
11934,Returned,11934,09:38:50,18
11935,Delayed,11935,07:22:44,18
11936,Delivered,11936,02:15:47,38
11937,Returned,11937,17:04:57,8
11938,Returned,11938,12:14:39,27
11939,Returned,11939,11:25:25,43
11940,Returned,11940,18:22:49,48
11941,Returned,11941,05:24:50,26
11942,Delivered,11942,04:01:40,14
11943,Delayed,11943,21:42:38,27
11944,Delivered,11944,15:38:13,14
11945,Returned,11945,23:33:20,32
11946,Delayed,11946,05:51:00,12
11947,Delivered,11947,03:29:27,22
11948,Returned,11948,03:33:57,21
11949,Delayed,11949,16:40:35,11
11950,Delivered,11950,12:03:45,47
11951,Delivered,11951,11:30:40,37
11952,Delivered,11952,17:01:54,46
11953,Delayed,11953,01:00:59,27
11954,Returned,11954,12:37:21,25
11955,Delayed,11955,18:27:39,41
11956,Returned,11956,04:09:00,29
11957,Delivered,11957,18:35:21,30
11958,Delayed,11958,10:44:01,24
11959,Delayed,11959,07:08:48,25
11960,Delivered,11960,03:39:24,11
11961,Delivered,11961,15:26:54,31
11962,Delayed,11962,05:43:35,49
11963,Returned,11963,10:20:19,36
11964,Returned,11964,22:51:02,40
11965,Delayed,11965,17:17:00,16
11966,Delayed,11966,10:04:24,39
11967,Returned,11967,09:12:40,19
11968,Delayed,11968,10:36:38,15
11969,Delayed,11969,10:30:21,21
11970,Delivered,11970,04:52:49,37
11971,Delayed,11971,08:45:06,39
11972,Returned,11972,10:11:17,3
11973,Delayed,11973,17:02:09,23
11974,Delayed,11974,04:54:38,49
11975,Delayed,11975,01:29:21,46
11976,Returned,11976,02:36:51,12
11977,Returned,11977,19:21:34,15
11978,Delivered,11978,05:53:18,6
11979,Delayed,11979,15:21:46,28
11980,Delivered,11980,07:19:55,5
11981,Returned,11981,17:22:35,41
11982,Delivered,11982,22:29:08,22
11983,Returned,11983,22:12:16,5
11984,Delayed,11984,11:14:13,28
11985,Delivered,11985,00:49:16,26
11986,Delayed,11986,13:01:05,28
11987,Delayed,11987,09:08:04,31
11988,Delayed,11988,09:37:55,26
11989,Returned,11989,09:03:23,1
11990,Returned,11990,00:07:19,18
11991,Returned,11991,02:39:46,12
11992,Delayed,11992,12:37:55,40
11993,Delayed,11993,18:48:27,45
11994,Delayed,11994,23:57:01,20
11995,Delayed,11995,21:59:13,2
11996,Delivered,11996,05:42:39,26
11997,Delivered,11997,13:00:46,10
11998,Delayed,11998,04:06:16,23
11999,Delayed,11999,09:54:18,34
12000,Delayed,12000,00:17:45,32
12001,Delivered,12001,01:48:45,15
12002,Returned,12002,19:25:26,32
12003,Delayed,12003,03:59:07,5
12004,Returned,12004,21:33:33,29
12005,Returned,12005,09:04:05,8
12006,Returned,12006,23:42:09,31
12007,Delivered,12007,21:57:25,26
12008,Delayed,12008,14:39:11,33
12009,Delayed,12009,08:15:07,10
12010,Delayed,12010,15:46:47,29
12011,Delayed,12011,07:50:06,11
12012,Delivered,12012,00:48:06,49
12013,Delivered,12013,03:27:04,21
12014,Delayed,12014,06:40:55,43
12015,Delivered,12015,19:46:31,49
12016,Delayed,12016,22:45:30,40
12017,Delayed,12017,19:02:55,14
12018,Returned,12018,18:52:36,13
12019,Delivered,12019,15:38:12,35
12020,Delivered,12020,08:12:58,1
12021,Delivered,12021,20:44:47,41
12022,Returned,12022,15:23:41,8
12023,Returned,12023,22:40:54,9
12024,Delivered,12024,05:20:27,34
12025,Delivered,12025,08:33:33,34
12026,Delayed,12026,18:43:37,16
12027,Returned,12027,04:38:21,12
12028,Delayed,12028,20:36:02,30
12029,Returned,12029,17:13:41,4
12030,Delayed,12030,17:18:39,16
12031,Delayed,12031,04:06:05,38
12032,Delayed,12032,19:55:42,47
12033,Delayed,12033,01:57:22,13
12034,Delayed,12034,01:56:28,16
12035,Delayed,12035,13:01:47,9
12036,Delivered,12036,22:10:39,5
12037,Delivered,12037,14:36:13,37
12038,Delivered,12038,09:51:02,43
12039,Delivered,12039,12:06:56,44
12040,Delivered,12040,13:44:56,42
12041,Returned,12041,03:56:42,41
12042,Delivered,12042,00:24:45,3
12043,Returned,12043,10:14:22,31
12044,Delayed,12044,11:42:03,13
12045,Returned,12045,23:16:20,46
12046,Delayed,12046,20:50:56,41
12047,Delivered,12047,14:15:03,31
12048,Returned,12048,13:31:28,32
12049,Delayed,12049,08:14:58,47
12050,Delivered,12050,20:15:50,18
12051,Delayed,12051,20:52:27,18
12052,Delayed,12052,11:22:48,11
12053,Returned,12053,22:52:58,14
12054,Delayed,12054,01:37:19,31
12055,Delayed,12055,13:23:49,40
12056,Delayed,12056,21:57:42,46
12057,Delayed,12057,16:00:46,27
12058,Delivered,12058,22:28:09,40
12059,Delayed,12059,08:41:45,21
12060,Delivered,12060,14:33:32,38
12061,Delayed,12061,16:02:53,19
12062,Delayed,12062,23:04:10,44
12063,Delivered,12063,22:07:27,31
12064,Delayed,12064,01:47:20,12
12065,Returned,12065,06:01:22,19
12066,Delayed,12066,14:56:14,47
12067,Returned,12067,10:03:14,34
12068,Delayed,12068,21:44:39,38
12069,Returned,12069,12:23:35,38
12070,Delivered,12070,17:38:55,42
12071,Delayed,12071,09:51:31,7
12072,Delayed,12072,09:27:16,46
12073,Delayed,12073,08:18:21,37
12074,Returned,12074,20:32:30,44
12075,Delayed,12075,06:42:48,44
12076,Delayed,12076,09:34:21,13
12077,Returned,12077,05:32:02,21
12078,Delayed,12078,18:11:30,9
12079,Delayed,12079,16:03:08,43
12080,Delayed,12080,21:08:46,26
12081,Returned,12081,17:32:13,7
12082,Returned,12082,08:00:09,14
12083,Delayed,12083,18:37:12,4
12084,Delayed,12084,07:07:09,30
12085,Delivered,12085,08:27:33,25
12086,Delayed,12086,04:28:48,15
12087,Delayed,12087,03:33:34,16
12088,Delivered,12088,09:53:10,50
12089,Delivered,12089,07:47:54,46
12090,Delayed,12090,09:33:27,9
12091,Delayed,12091,11:03:27,33
12092,Delivered,12092,20:46:45,45
12093,Delayed,12093,14:25:35,49
12094,Delivered,12094,03:09:41,23
12095,Delayed,12095,10:03:41,25
12096,Delayed,12096,09:56:41,14
12097,Returned,12097,03:49:05,19
12098,Delayed,12098,07:07:36,37
12099,Delayed,12099,15:07:03,32
12100,Delivered,12100,20:42:01,9
12101,Delivered,12101,22:33:17,15
12102,Delayed,12102,13:26:06,15
12103,Returned,12103,10:05:35,35
12104,Delivered,12104,21:03:35,40
12105,Returned,12105,00:30:51,1
12106,Delayed,12106,02:34:40,50
12107,Delayed,12107,01:44:00,16
12108,Returned,12108,03:53:40,18
12109,Delayed,12109,07:09:53,45
12110,Delayed,12110,02:15:13,2
12111,Delayed,12111,02:36:58,47
12112,Delayed,12112,04:50:31,4
12113,Returned,12113,11:07:47,24
12114,Returned,12114,11:31:24,11
12115,Delayed,12115,17:46:36,43
12116,Delivered,12116,16:22:01,13
12117,Delivered,12117,03:28:57,26
12118,Delayed,12118,17:37:25,13
12119,Delivered,12119,00:37:48,45
12120,Delayed,12120,14:37:33,42
12121,Returned,12121,10:01:22,6
12122,Returned,12122,06:37:39,25
12123,Delivered,12123,15:19:47,44
12124,Returned,12124,19:19:00,44
12125,Returned,12125,03:56:28,30
12126,Delivered,12126,06:10:04,23
12127,Delayed,12127,14:45:47,36
12128,Delayed,12128,03:12:38,9
12129,Delayed,12129,15:04:16,26
12130,Delayed,12130,19:37:53,35
12131,Delivered,12131,07:22:55,32
12132,Returned,12132,09:10:36,14
12133,Returned,12133,18:41:45,29
12134,Delayed,12134,04:17:38,40
12135,Returned,12135,18:09:13,12
12136,Returned,12136,01:42:15,39
12137,Delivered,12137,14:05:58,41
12138,Delayed,12138,19:48:19,24
12139,Delivered,12139,07:36:21,15
12140,Delayed,12140,06:39:02,25
12141,Returned,12141,20:53:10,48
12142,Delivered,12142,23:32:06,37
12143,Returned,12143,13:25:37,18
12144,Delivered,12144,13:59:27,16
12145,Delivered,12145,06:53:37,36
12146,Returned,12146,22:24:57,33
12147,Delayed,12147,17:01:03,44
12148,Delayed,12148,12:03:23,10
12149,Returned,12149,05:42:33,41
12150,Delivered,12150,20:24:52,31
12151,Returned,12151,17:55:17,40
12152,Delayed,12152,15:10:23,44
12153,Delivered,12153,14:54:10,18
12154,Delayed,12154,18:32:33,4
12155,Delivered,12155,05:29:39,28
12156,Delayed,12156,11:10:57,5
12157,Delivered,12157,18:13:55,26
12158,Returned,12158,23:52:29,21
12159,Delayed,12159,18:09:22,11
12160,Returned,12160,23:10:36,50
12161,Returned,12161,20:39:44,30
12162,Delayed,12162,22:07:55,40
12163,Delivered,12163,03:31:13,9
12164,Delivered,12164,20:51:21,12
12165,Delayed,12165,12:48:50,13
12166,Delayed,12166,07:11:40,32
12167,Returned,12167,06:30:02,1
12168,Delayed,12168,23:35:35,49
12169,Delayed,12169,23:53:28,25
12170,Delivered,12170,14:23:21,7
12171,Returned,12171,08:03:56,14
12172,Returned,12172,10:33:52,10
12173,Delayed,12173,09:53:36,39
12174,Returned,12174,12:59:05,8
12175,Returned,12175,18:57:37,40
12176,Returned,12176,07:39:25,10
12177,Returned,12177,14:04:20,10
12178,Delivered,12178,13:12:37,26
12179,Returned,12179,21:32:21,17
12180,Returned,12180,02:06:48,14
12181,Delivered,12181,05:34:26,26
12182,Delayed,12182,16:14:52,48
12183,Delayed,12183,23:10:50,19
12184,Delayed,12184,16:52:27,26
12185,Delayed,12185,09:07:43,49
12186,Delivered,12186,19:20:34,22
12187,Delivered,12187,19:57:21,27
12188,Delayed,12188,09:44:43,15
12189,Delayed,12189,06:47:42,31
12190,Returned,12190,23:51:50,24
12191,Returned,12191,20:02:45,47
12192,Returned,12192,05:12:43,11
12193,Returned,12193,05:17:54,47
12194,Returned,12194,20:35:26,50
12195,Delayed,12195,14:35:33,6
12196,Delayed,12196,08:42:40,17
12197,Delivered,12197,01:31:44,5
12198,Delayed,12198,06:37:26,8
12199,Delivered,12199,07:46:44,9
12200,Delayed,12200,10:12:46,18
12201,Delayed,12201,02:32:25,30
12202,Returned,12202,06:26:45,36
12203,Returned,12203,10:51:36,2
12204,Delayed,12204,05:54:12,28
12205,Returned,12205,07:08:03,49
12206,Delayed,12206,21:13:55,49
12207,Delayed,12207,17:12:00,20
12208,Delayed,12208,20:06:57,39
12209,Delayed,12209,02:27:03,17
12210,Returned,12210,02:55:01,2
12211,Delivered,12211,13:00:15,39
12212,Delivered,12212,13:22:37,3
12213,Returned,12213,21:49:59,29
12214,Delayed,12214,10:50:14,23
12215,Delivered,12215,10:55:37,18
12216,Delayed,12216,11:42:11,11
12217,Delivered,12217,05:00:28,14
12218,Delayed,12218,19:11:10,43
12219,Delivered,12219,10:02:09,11
12220,Delayed,12220,22:00:00,21
12221,Delayed,12221,11:39:30,36
12222,Returned,12222,17:20:27,42
12223,Delivered,12223,05:11:15,42
12224,Delivered,12224,04:48:42,49
12225,Delivered,12225,07:46:25,15
12226,Returned,12226,02:45:04,48
12227,Delivered,12227,04:28:23,24
12228,Returned,12228,23:36:39,40
12229,Delivered,12229,04:49:11,10
12230,Delivered,12230,08:56:55,41
12231,Delayed,12231,04:08:49,40
12232,Delivered,12232,05:07:59,47
12233,Returned,12233,05:51:08,15
12234,Returned,12234,15:41:35,44
12235,Delivered,12235,02:22:21,13
12236,Delayed,12236,07:15:28,40
12237,Returned,12237,10:24:42,34
12238,Delayed,12238,05:49:12,38
12239,Delivered,12239,17:41:24,34
12240,Delivered,12240,09:25:52,24
12241,Delayed,12241,04:01:28,3
12242,Delayed,12242,09:48:21,18
12243,Returned,12243,06:06:59,36
12244,Returned,12244,12:36:02,32
12245,Delivered,12245,07:03:11,17
12246,Returned,12246,18:11:34,48
12247,Delayed,12247,16:32:55,33
12248,Delayed,12248,23:17:54,17
12249,Delivered,12249,13:52:20,23
12250,Delivered,12250,15:15:21,3
12251,Delivered,12251,09:08:14,16
12252,Delayed,12252,14:20:22,7
12253,Delayed,12253,03:54:17,40
12254,Delivered,12254,19:39:46,28
12255,Returned,12255,14:36:08,50
12256,Returned,12256,06:24:06,37
12257,Delayed,12257,04:03:23,28
12258,Delivered,12258,11:17:57,36
12259,Delayed,12259,18:09:41,14
12260,Delayed,12260,17:25:51,36
12261,Delayed,12261,02:31:42,7
12262,Delayed,12262,22:55:42,27
12263,Delayed,12263,12:08:36,4
12264,Delayed,12264,05:02:14,5
12265,Delayed,12265,02:25:10,13
12266,Returned,12266,22:59:02,3
12267,Returned,12267,16:35:27,31
12268,Delayed,12268,21:55:42,16
12269,Returned,12269,00:33:59,24
12270,Returned,12270,11:57:46,9
12271,Delayed,12271,08:26:32,12
12272,Returned,12272,21:34:35,16
12273,Delivered,12273,02:48:43,7
12274,Delivered,12274,02:50:52,8
12275,Delivered,12275,07:27:52,20
12276,Delayed,12276,17:18:16,10
12277,Delayed,12277,06:14:49,39
12278,Delayed,12278,08:12:35,13
12279,Delayed,12279,05:02:40,45
12280,Delivered,12280,09:27:25,30
12281,Returned,12281,19:16:19,24
12282,Delayed,12282,06:26:22,4
12283,Returned,12283,14:35:21,33
12284,Returned,12284,22:48:00,27
12285,Delivered,12285,20:28:25,3
12286,Delayed,12286,18:49:41,40
12287,Delivered,12287,08:50:13,36
12288,Delivered,12288,14:31:51,46
12289,Delivered,12289,10:41:56,35
12290,Delivered,12290,06:11:41,50
12291,Delivered,12291,07:32:35,2
12292,Delivered,12292,03:23:40,16
12293,Returned,12293,07:04:42,15
12294,Delayed,12294,06:33:04,10
12295,Delayed,12295,05:07:00,38
12296,Delayed,12296,07:20:05,7
12297,Delayed,12297,12:58:28,17
12298,Delivered,12298,11:03:03,42
12299,Delayed,12299,01:51:08,4
12300,Delivered,12300,04:54:50,18
12301,Returned,12301,00:40:55,20
12302,Delivered,12302,05:42:11,39
12303,Delayed,12303,22:35:07,31
12304,Delayed,12304,23:26:06,33
12305,Delivered,12305,06:21:27,8
12306,Returned,12306,14:58:18,29
12307,Delivered,12307,06:39:06,6
12308,Delivered,12308,16:16:16,35
12309,Delivered,12309,22:55:35,2
12310,Delayed,12310,11:32:30,1
12311,Returned,12311,19:29:39,18
12312,Delayed,12312,11:07:05,5
12313,Delayed,12313,20:31:17,7
12314,Returned,12314,03:46:02,29
12315,Delivered,12315,22:59:30,36
12316,Delivered,12316,01:07:09,3
12317,Delayed,12317,18:00:22,7
12318,Delivered,12318,17:30:39,21
12319,Delivered,12319,06:22:23,8
12320,Returned,12320,15:52:16,27
12321,Delayed,12321,02:22:32,33
12322,Delayed,12322,19:17:33,44
12323,Delayed,12323,17:37:55,5
12324,Delayed,12324,02:41:29,3
12325,Returned,12325,23:54:41,36
12326,Delayed,12326,16:20:29,48
12327,Delayed,12327,19:46:37,27
12328,Delivered,12328,08:52:58,27
12329,Delayed,12329,07:21:02,26
12330,Delayed,12330,05:41:52,30
12331,Delayed,12331,18:27:25,10
12332,Returned,12332,18:26:54,26
12333,Returned,12333,02:52:41,7
12334,Delivered,12334,18:13:48,35
12335,Returned,12335,20:13:11,23
12336,Delayed,12336,05:25:11,16
12337,Delivered,12337,10:42:45,28
12338,Delivered,12338,19:30:09,39
12339,Delayed,12339,20:50:02,17
12340,Returned,12340,17:22:41,5
12341,Returned,12341,03:26:35,32
12342,Delayed,12342,20:53:27,3
12343,Delayed,12343,12:04:55,48
12344,Delivered,12344,13:53:15,20
12345,Returned,12345,20:22:20,15
12346,Returned,12346,05:42:21,1
12347,Delayed,12347,19:45:55,16
12348,Delayed,12348,07:35:41,47
12349,Delivered,12349,14:40:26,1
12350,Delivered,12350,07:53:29,7
12351,Delayed,12351,22:30:13,28
12352,Delivered,12352,23:32:21,48
12353,Returned,12353,15:09:36,26
12354,Delayed,12354,07:38:04,12
12355,Delivered,12355,06:29:30,49
12356,Returned,12356,19:01:38,41
12357,Delivered,12357,02:41:22,28
12358,Returned,12358,21:48:10,23
12359,Returned,12359,14:13:40,17
12360,Delayed,12360,12:09:22,15
12361,Returned,12361,14:44:29,38
12362,Delivered,12362,12:21:57,2
12363,Returned,12363,21:51:48,44
12364,Returned,12364,18:52:14,10
12365,Delayed,12365,06:40:03,4
12366,Delivered,12366,14:20:12,30
12367,Returned,12367,10:21:02,48
12368,Delayed,12368,08:52:23,34
12369,Delivered,12369,21:25:20,42
12370,Delayed,12370,08:43:35,8
12371,Delayed,12371,15:08:39,3
12372,Delivered,12372,10:50:55,24
12373,Returned,12373,04:51:48,28
12374,Returned,12374,22:09:57,15
12375,Delivered,12375,09:01:51,17
12376,Delivered,12376,09:14:50,40
12377,Delayed,12377,03:12:57,8
12378,Delayed,12378,13:19:27,34
12379,Returned,12379,23:09:39,5
12380,Returned,12380,02:09:10,11
12381,Returned,12381,20:24:50,1
12382,Delayed,12382,14:14:18,8
12383,Delayed,12383,04:42:11,46
12384,Delivered,12384,10:33:32,47
12385,Returned,12385,16:39:39,29
12386,Delayed,12386,16:33:36,36
12387,Delivered,12387,04:07:37,39
12388,Returned,12388,03:22:46,48
12389,Delivered,12389,09:59:39,38
12390,Delayed,12390,01:28:33,40
12391,Delivered,12391,01:03:23,19
12392,Delayed,12392,06:50:10,22
12393,Delayed,12393,17:17:27,28
12394,Delayed,12394,23:30:50,30
12395,Delivered,12395,17:37:57,38
12396,Delayed,12396,11:08:37,42
12397,Delayed,12397,02:54:21,25
12398,Delayed,12398,14:55:54,43
12399,Delivered,12399,19:10:23,9
12400,Delayed,12400,23:25:34,36
12401,Delivered,12401,02:28:59,36
12402,Delayed,12402,08:58:52,3
12403,Delayed,12403,10:50:52,14
12404,Delayed,12404,11:34:05,11
12405,Returned,12405,03:39:04,28
12406,Delivered,12406,03:51:03,43
12407,Delayed,12407,04:55:08,17
12408,Delayed,12408,07:18:19,25
12409,Delayed,12409,18:01:58,34
12410,Returned,12410,02:29:33,49
12411,Delayed,12411,23:00:46,41
12412,Delivered,12412,14:24:37,38
12413,Delivered,12413,01:26:36,5
12414,Delayed,12414,17:05:05,37
12415,Delayed,12415,10:59:17,34
12416,Delayed,12416,21:09:27,43
12417,Delayed,12417,17:17:41,23
12418,Delivered,12418,10:00:34,15
12419,Delayed,12419,06:32:41,11
12420,Delivered,12420,09:02:30,8
12421,Delivered,12421,10:28:41,12
12422,Delayed,12422,15:28:39,6
12423,Delivered,12423,09:29:24,12
12424,Delayed,12424,17:22:23,9
12425,Delivered,12425,02:29:04,33
12426,Delayed,12426,12:37:03,46
12427,Delivered,12427,07:44:44,31
12428,Returned,12428,17:50:35,6
12429,Delayed,12429,17:34:49,28
12430,Delayed,12430,04:30:47,6
12431,Returned,12431,01:54:29,13
12432,Delivered,12432,15:29:48,1
12433,Delayed,12433,03:08:38,26
12434,Returned,12434,07:25:41,12
12435,Delivered,12435,06:12:07,19
12436,Delivered,12436,03:56:21,34
12437,Returned,12437,10:47:48,5
12438,Delayed,12438,15:26:46,40
12439,Delivered,12439,09:58:42,19
12440,Delayed,12440,22:15:33,30
12441,Delivered,12441,14:09:48,26
12442,Delayed,12442,18:02:22,26
12443,Delivered,12443,19:56:42,48
12444,Delivered,12444,17:57:25,38
12445,Returned,12445,09:38:13,35
12446,Delivered,12446,12:12:24,35
12447,Delivered,12447,10:36:23,20
12448,Delivered,12448,18:25:28,23
12449,Returned,12449,21:37:16,2
12450,Returned,12450,21:27:55,47
12451,Delayed,12451,04:32:32,26
12452,Delivered,12452,06:42:14,4
12453,Returned,12453,09:16:11,5
12454,Delayed,12454,19:21:09,37
12455,Delayed,12455,12:10:21,11
12456,Returned,12456,14:20:38,18
12457,Delayed,12457,16:37:33,3
12458,Returned,12458,18:47:56,48
12459,Returned,12459,11:59:14,14
12460,Delivered,12460,03:35:07,33
12461,Returned,12461,17:41:45,15
12462,Delivered,12462,02:34:33,46
12463,Returned,12463,16:11:25,10
12464,Delayed,12464,11:19:45,17
12465,Delivered,12465,20:26:50,20
12466,Delayed,12466,16:38:23,36
12467,Delayed,12467,18:49:27,30
12468,Delivered,12468,07:51:35,27
12469,Delivered,12469,01:02:46,6
12470,Delivered,12470,04:27:20,31
12471,Delayed,12471,00:15:46,9
12472,Delivered,12472,21:48:35,17
12473,Returned,12473,12:28:30,3
12474,Returned,12474,20:28:04,21
12475,Returned,12475,21:59:49,15
12476,Delivered,12476,02:55:00,30
12477,Delayed,12477,16:02:55,48
12478,Returned,12478,17:52:22,32
12479,Delayed,12479,15:25:45,26
12480,Delivered,12480,10:51:18,9
12481,Returned,12481,12:04:08,21
12482,Delivered,12482,20:20:27,19
12483,Returned,12483,18:19:47,12
12484,Returned,12484,18:08:55,15
12485,Delayed,12485,05:34:44,3
12486,Delayed,12486,19:34:54,38
12487,Delayed,12487,22:49:40,49
12488,Delayed,12488,21:06:04,5
12489,Delayed,12489,04:22:30,17
12490,Delayed,12490,23:22:12,16
12491,Delivered,12491,18:22:32,15
12492,Delayed,12492,06:38:55,1
12493,Delivered,12493,18:45:05,32
12494,Delayed,12494,01:13:52,1
12495,Returned,12495,20:19:10,21
12496,Delayed,12496,07:08:45,27
12497,Returned,12497,19:21:51,22
12498,Delayed,12498,00:00:39,15
12499,Delayed,12499,16:40:43,10
12500,Delayed,12500,12:41:12,48
12501,Returned,12501,07:31:07,13
12502,Delivered,12502,02:55:28,48
12503,Delayed,12503,12:00:19,18
12504,Delayed,12504,06:55:07,3
12505,Delivered,12505,09:22:11,32
12506,Delivered,12506,17:46:01,17
12507,Delivered,12507,19:40:28,34
12508,Returned,12508,22:43:18,34
12509,Delivered,12509,17:25:34,41
12510,Delayed,12510,12:17:31,9
12511,Delayed,12511,09:51:36,32
12512,Delivered,12512,09:43:17,13
12513,Delivered,12513,22:18:21,3
12514,Delayed,12514,21:24:20,23
12515,Delayed,12515,21:58:38,11
12516,Returned,12516,11:08:12,29
12517,Returned,12517,19:26:21,14
12518,Delayed,12518,13:00:29,48
12519,Delayed,12519,05:45:37,13
12520,Delayed,12520,16:39:59,9
12521,Delayed,12521,11:30:05,19
12522,Delayed,12522,04:07:01,37
12523,Returned,12523,12:13:22,25
12524,Returned,12524,19:10:56,20
12525,Delayed,12525,18:16:25,38
12526,Returned,12526,13:54:15,38
12527,Delivered,12527,13:55:49,45
12528,Delivered,12528,14:21:24,13
12529,Delivered,12529,02:27:03,48
12530,Delayed,12530,16:32:08,10
12531,Delivered,12531,16:10:22,24
12532,Delivered,12532,21:00:55,41
12533,Returned,12533,22:00:10,20
12534,Delayed,12534,22:50:18,11
12535,Delayed,12535,01:59:21,32
12536,Returned,12536,20:11:45,18
12537,Returned,12537,14:38:43,50
12538,Delivered,12538,02:01:09,14
12539,Returned,12539,21:49:24,9
12540,Delayed,12540,06:21:05,25
12541,Delivered,12541,07:08:58,2
12542,Delayed,12542,14:31:03,48
12543,Delivered,12543,13:10:04,8
12544,Delayed,12544,07:05:49,5
12545,Returned,12545,23:02:59,40
12546,Delivered,12546,19:53:20,40
12547,Returned,12547,13:23:44,50
12548,Delayed,12548,12:47:52,41
12549,Delayed,12549,13:53:26,36
12550,Returned,12550,07:07:15,40
12551,Delayed,12551,06:54:00,36
12552,Delivered,12552,21:53:23,21
12553,Delayed,12553,21:50:34,37
12554,Delayed,12554,21:38:50,22
12555,Delivered,12555,22:34:25,35
12556,Delayed,12556,15:18:42,21
12557,Delayed,12557,23:46:52,35
12558,Returned,12558,08:44:55,4
12559,Delayed,12559,16:00:19,39
12560,Delayed,12560,22:06:24,21
12561,Delayed,12561,15:20:29,25
12562,Delivered,12562,15:18:15,15
12563,Delayed,12563,00:12:30,32
12564,Returned,12564,14:27:18,50
12565,Delivered,12565,03:50:30,15
12566,Returned,12566,05:46:55,4
12567,Delayed,12567,14:44:40,9
12568,Returned,12568,08:46:18,16
12569,Returned,12569,23:09:24,21
12570,Delayed,12570,17:53:19,23
12571,Returned,12571,06:09:32,36
12572,Delivered,12572,03:45:12,48
12573,Delayed,12573,06:54:21,8
12574,Delivered,12574,10:58:12,6
12575,Delayed,12575,00:02:23,50
12576,Delivered,12576,16:59:42,50
12577,Returned,12577,13:11:06,24
12578,Delayed,12578,22:45:47,29
12579,Delayed,12579,10:02:23,34
12580,Delivered,12580,01:28:01,23
12581,Delayed,12581,02:01:34,8
12582,Returned,12582,22:14:41,21
12583,Returned,12583,04:59:54,48
12584,Returned,12584,00:46:57,49
12585,Delayed,12585,22:24:11,6
12586,Delivered,12586,22:32:30,31
12587,Delivered,12587,16:58:17,40
12588,Delivered,12588,14:23:02,7
12589,Delayed,12589,01:52:52,19
12590,Delayed,12590,15:53:39,15
12591,Returned,12591,19:06:11,50
12592,Returned,12592,18:49:19,31
12593,Delivered,12593,07:54:02,48
12594,Delayed,12594,06:02:55,24
